order_id,customer_id,employee_id,order_date,status,region
2116,109,5,2025-08-21,Completed,East
2117,233,16,2025-09-12,Completed,East
2118,4,10,2025-12-28,Completed,Central
2119,369,14,2025-08-22,Completed,East
2120,148,19,2025-09-04,Completed,West
2121,348,8,2026-01-14,Completed,East
2122,123,8,2026-01-01,Completed,North
2123,182,9,2025-10-10,Completed,East
2124,491,19,2026-05-02,Completed,Central
2125,473,5,2026-03-21,Cancelled,West
2126,304,7,2026-07-14,Completed,Central
2127,336,16,2026-03-20,Completed,North
2128,490,22,2026-04-03,Completed,South
2129,112,21,2026-06-22,Completed,East
2130,276,3,2026-04-27,Completed,North
2131,153,7,2026-04-30,Completed,East
2132,72,9,2026-01-22,Completed,South
2133,446,16,2026-03-29,Completed,South
2134,466,13,2025-12-18,Completed,East
2135,114,21,2025-12-01,Completed,West
2136,229,16,2025-12-09,Completed,Central
2137,308,4,2026-06-15,Pending,East
2138,44,24,2025-10-17,Completed,South
2139,439,21,2026-05-05,Completed,North
2140,407,14,2026-05-23,Completed,South
2141,29,20,2026-04-19,Completed,East
2142,176,17,2026-06-12,Completed,West
2143,365,10,2026-02-25,Completed,West
2144,56,24,2025-09-01,Completed,West
2145,265,9,2026-07-26,Completed,Central
2146,301,21,2026-05-22,Completed,South
2147,434,16,2026-05-25,Completed,South
2148,63,1,2026-01-29,Completed,East
2149,240,18,2026-03-10,Completed,East
2150,205,14,2025-09-22,Completed,East
2151,93,11,2025-09-07,Completed,West
2152,472,18,2026-06-13,Completed,West
2153,263,13,2026-06-09,Completed,Central
2154,131,1,2026-07-25,Completed,Central
2155,154,9,2026-04-30,Completed,Central
2156,279,1,2026-01-30,Completed,South
2157,70,21,2025-09-08,Completed,West
2158,198,7,2026-01-25,Completed,East
2159,297,4,2025-11-30,Completed,North
2160,94,8,2026-04-24,Completed,West
2161,319,12,2026-04-09,Completed,South
2162,272,8,2026-05-04,Pending,Central
2163,367,23,2026-05-26,Completed,South
2164,195,22,2026-01-29,Completed,Central
2165,120,5,2026-01-31,Completed,West
2166,85,17,2025-10-30,Completed,West
2167,222,15,2025-10-27,Completed,South
2168,145,22,2025-09-26,Completed,South
2169,32,22,2026-07-02,Completed,East
2170,129,14,2026-07-15,Completed,North
2171,227,6,2026-03-29,Completed,West
2172,436,13,2025-11-10,Completed,Central
2173,285,13,2026-07-22,Completed,North
2174,42,8,2025-12-21,Pending,Central
2175,405,4,2026-01-01,Completed,East
2176,226,15,2025-10-12,Completed,South
2177,243,8,2026-04-30,Completed,West
2178,16,20,2026-07-24,Completed,West
2179,70,22,2026-04-17,Completed,Central
2180,444,8,2025-12-08,Completed,North
2181,60,9,2026-06-04,Completed,West
2182,445,17,2026-07-02,Completed,South
2183,171,16,2026-07-10,Completed,North
2184,466,14,2025-12-06,Completed,Central
2185,317,17,2026-01-25,Completed,Central
2186,25,11,2026-02-07,Completed,Central
2187,197,6,2025-08-13,Completed,North
2188,229,10,2025-08-27,Completed,South
2189,466,9,2026-02-02,Completed,West
2190,213,17,2025-09-14,Completed,North
2191,19,15,2025-12-16,Completed,West
2192,297,12,2026-02-03,Completed,East
2193,360,25,2026-01-28,Completed,Central
2194,345,18,2026-06-26,Completed,East
2195,499,14,2025-10-07,Completed,Central
2196,494,13,2025-11-19,Completed,Central
2197,195,10,2026-05-27,Cancelled,Central
2198,81,9,2025-12-15,Completed,West
2199,459,8,2026-03-24,Completed,East
2200,396,6,2026-03-13,Completed,Central
2201,320,13,2025-09-20,Completed,Central
2202,145,5,2026-02-15,Completed,East
2203,223,24,2025-09-10,Completed,North
2204,36,17,2026-01-06,Completed,West
2205,425,24,2026-06-15,Completed,East
2206,28,22,2026-05-06,Completed,Central
2207,35,2,2026-06-07,Completed,West
2208,357,9,2025-09-12,Completed,North
2209,26,18,2025-12-06,Completed,South
2210,217,1,2026-03-05,Completed,North
2211,457,19,2026-04-11,Completed,South
2212,394,4,2025-08-29,Completed,South
2213,302,10,2026-06-05,Completed,North
2214,447,5,2025-11-27,Completed,Central
2215,488,11,2026-02-24,Completed,Central
2216,40,15,2026-01-28,Cancelled,North
2217,247,11,2026-01-04,Completed,East
2218,251,22,2026-03-19,Completed,North
2219,290,8,2026-01-09,Cancelled,South
2220,191,3,2025-11-02,Completed,West
2221,311,14,2026-03-31,Completed,West
2222,449,6,2025-11-04,Completed,Central
2223,470,23,2026-03-02,Completed,West
2224,423,17,2025-10-02,Completed,North
2225,233,12,2026-02-05,Completed,East
2226,393,17,2025-12-29,Completed,East
2227,286,17,2025-08-27,Completed,South
2228,495,5,2025-12-12,Completed,South
2229,258,25,2025-10-21,Completed,Central
2230,202,8,2026-06-14,Completed,Central
2231,342,22,2026-04-28,Completed,North
2232,375,8,2026-03-19,Completed,Central
2233,65,23,2026-01-16,Completed,East
2234,227,16,2026-06-02,Completed,North
2235,337,9,2026-01-18,Completed,North
2236,175,1,2026-03-10,Completed,Central
2237,382,15,2026-06-03,Completed,South
2238,253,18,2025-12-12,Pending,West
2239,440,8,2026-03-01,Completed,Central
2240,220,8,2026-04-28,Completed,North
2241,167,16,2025-11-01,Completed,South
2242,485,24,2025-10-08,Completed,West
2243,109,4,2026-04-16,Pending,South
2244,289,11,2026-04-19,Completed,North
2245,119,21,2025-09-01,Completed,East
2246,295,13,2026-05-16,Completed,South
2247,181,20,2026-07-29,Completed,North
2248,286,18,2026-05-05,Completed,West
2249,241,18,2026-03-12,Completed,East
2250,292,22,2026-06-22,Completed,West
2251,179,10,2026-02-06,Completed,East
2252,448,8,2025-09-15,Cancelled,Central
2253,184,17,2026-03-19,Completed,South
2254,296,14,2026-03-21,Cancelled,East
2255,486,20,2026-01-28,Pending,North
2256,212,25,2025-12-06,Completed,Central
2257,106,25,2026-03-05,Completed,South
2258,379,5,2025-09-08,Completed,North
2259,177,21,2026-06-17,Completed,West
2260,494,6,2026-01-21,Completed,North
2261,175,12,2025-10-09,Completed,Central
2262,464,6,2025-11-29,Completed,West
2263,188,2,2026-01-06,Completed,Central
2264,110,13,2025-08-29,Completed,South
2265,496,5,2026-03-22,Completed,South
2266,221,6,2025-09-13,Completed,East
2267,438,13,2026-04-25,Completed,Central
2268,19,13,2026-06-14,Completed,North
2269,160,9,2026-03-21,Pending,West
2270,241,8,2026-05-28,Cancelled,West
2271,293,7,2026-06-16,Completed,East
2272,14,12,2025-12-27,Completed,West
2273,477,8,2025-12-07,Completed,West
2274,289,18,2026-02-09,Completed,Central
2275,93,2,2026-04-09,Completed,East
2276,33,8,2026-04-15,Completed,North
2277,108,20,2025-08-25,Completed,South
2278,140,22,2025-09-06,Completed,North
2279,64,16,2025-10-25,Completed,North
2280,387,7,2026-06-15,Completed,East
2281,265,20,2025-09-24,Completed,South
2282,127,25,2026-07-12,Completed,North
2283,479,2,2026-03-15,Completed,North
2284,284,3,2026-07-18,Completed,West
2285,108,20,2026-05-22,Completed,East
2286,48,3,2026-04-06,Completed,Central
2287,316,2,2026-06-12,Pending,West
2288,278,24,2025-08-02,Completed,North
2289,347,24,2026-05-23,Pending,Central
2290,478,4,2025-09-27,Completed,West
2291,252,25,2026-04-15,Completed,Central
2292,407,9,2025-09-28,Completed,West
2293,223,25,2026-01-24,Completed,East
2294,82,19,2026-02-24,Completed,South
2295,59,21,2025-11-23,Completed,South
2296,74,12,2025-12-31,Completed,West
2297,210,22,2026-03-29,Completed,West
2298,152,6,2026-03-14,Completed,Central
2299,127,3,2026-01-22,Completed,South
2300,350,7,2025-10-16,Completed,West
2301,406,25,2025-10-20,Completed,West
2302,147,21,2026-04-23,Completed,South
2303,355,14,2026-07-08,Completed,East
2304,228,18,2025-12-02,Completed,East
2305,149,3,2025-11-26,Completed,East
2306,205,8,2026-03-11,Completed,North
2307,244,17,2026-06-06,Completed,South
2308,82,4,2026-07-22,Cancelled,West
2309,221,25,2026-04-22,Completed,South
2310,299,24,2025-11-28,Completed,Central
2311,250,25,2026-07-24,Completed,North
2312,356,24,2026-07-31,Completed,South
2313,415,19,2026-01-17,Completed,South
2314,351,24,2026-05-07,Completed,South
2315,307,3,2026-07-23,Completed,Central
2316,182,16,2025-12-13,Completed,West
2317,324,4,2025-09-05,Completed,Central
2318,139,12,2026-03-16,Completed,South
2319,394,5,2025-08-05,Completed,South
2320,343,19,2026-03-27,Completed,East
2321,19,17,2026-02-16,Completed,East
2322,222,20,2026-01-05,Completed,Central
2323,131,4,2026-06-27,Completed,Central
2324,10,5,2025-09-20,Completed,Central
2325,64,17,2026-06-29,Completed,West
2326,1,18,2025-11-24,Completed,South
2327,403,20,2025-08-26,Completed,South
2328,234,15,2025-12-23,Completed,East
2329,18,8,2026-07-17,Completed,South
2330,305,10,2026-03-03,Completed,North
2331,365,22,2025-08-22,Completed,East
2332,368,10,2025-08-02,Pending,Central
2333,254,16,2026-05-02,Completed,West
2334,12,1,2026-03-07,Completed,South
2335,203,6,2026-06-16,Completed,West
2336,366,9,2025-12-19,Completed,West
2337,437,2,2025-09-13,Completed,North
2338,346,15,2026-07-02,Completed,South
2339,468,16,2025-11-19,Completed,South
2340,482,22,2026-07-04,Completed,West
2341,337,8,2025-08-14,Completed,East
2342,294,12,2025-11-01,Completed,East
2343,497,18,2026-01-16,Completed,West
2344,153,15,2026-05-01,Completed,West
2345,115,19,2026-03-19,Completed,North
2346,9,2,2026-01-02,Completed,South
2347,443,25,2026-04-01,Completed,West
2348,298,24,2025-12-03,Completed,West
2349,127,7,2026-05-05,Completed,South
2350,135,14,2025-12-28,Completed,South
2351,185,16,2026-01-06,Completed,South
2352,113,23,2025-12-28,Completed,South
2353,312,8,2026-01-18,Completed,South
2354,333,14,2026-03-01,Completed,South
2355,267,8,2025-10-23,Completed,North
2356,280,2,2026-04-16,Completed,West
2357,109,15,2025-10-08,Completed,Central
2358,407,23,2026-02-02,Cancelled,South
2359,149,1,2025-09-25,Cancelled,North
2360,121,14,2025-10-14,Completed,Central
2361,154,17,2026-03-05,Completed,East
2362,328,6,2025-12-29,Completed,Central
2363,463,3,2026-06-25,Completed,Central
2364,146,2,2026-07-27,Completed,North
2365,120,8,2025-12-19,Completed,West
2366,100,23,2026-06-24,Completed,West
2367,251,18,2026-01-11,Completed,East
2368,127,14,2025-09-30,Completed,Central
2369,81,20,2025-11-22,Completed,North
2370,487,5,2026-07-06,Completed,West
2371,395,24,2026-04-19,Completed,East
2372,187,7,2025-09-19,Completed,West
2373,34,25,2025-09-23,Completed,East
2374,480,11,2025-08-06,Completed,Central
2375,53,16,2025-08-29,Completed,West
2376,134,22,2026-04-10,Completed,West
2377,484,24,2025-08-08,Completed,South
2378,258,10,2025-09-26,Completed,South
2379,156,19,2026-05-09,Completed,West
2380,196,14,2026-07-11,Completed,East
2381,24,2,2026-02-07,Completed,East
2382,284,19,2026-04-14,Completed,West
2383,320,8,2026-01-18,Completed,East
2384,167,25,2025-09-23,Cancelled,North
2385,109,19,2025-09-03,Completed,Central
2386,60,13,2025-09-24,Pending,Central
2387,198,5,2026-04-08,Completed,North
2388,300,12,2026-06-10,Completed,Central
2389,49,14,2026-01-10,Completed,South
2390,130,15,2026-07-02,Completed,East
2391,95,14,2026-01-26,Completed,East
2392,419,15,2026-07-15,Completed,Central
2393,224,9,2026-06-04,Completed,South
2394,369,5,2026-04-29,Completed,East
2395,295,22,2026-03-24,Completed,South
2396,270,6,2026-07-29,Completed,West
2397,17,23,2026-01-14,Completed,South
2398,127,8,2026-04-01,Completed,South
2399,260,17,2025-10-10,Completed,East
2400,235,25,2026-01-25,Completed,South
2401,385,13,2026-02-15,Completed,Central
2402,175,8,2026-01-13,Completed,South
2403,128,14,2026-03-04,Completed,North
2404,397,22,2026-06-16,Completed,Central
2405,345,13,2026-01-23,Completed,West
2406,492,11,2025-12-29,Completed,Central
2407,406,25,2025-12-17,Completed,West
2408,456,19,2025-10-28,Cancelled,North
2409,274,7,2025-10-13,Completed,West
2410,458,5,2026-01-13,Cancelled,East
2411,4,21,2026-03-24,Pending,East
2412,272,20,2025-08-04,Completed,South
2413,89,5,2026-03-14,Completed,South
2414,27,2,2026-02-11,Completed,Central
2415,125,18,2026-06-26,Completed,North
2416,57,25,2026-05-12,Completed,Central
2417,480,14,2025-11-01,Pending,West
2418,480,8,2026-05-05,Completed,North
2419,354,15,2026-02-12,Completed,Central
2420,24,11,2025-11-14,Completed,Central
2421,364,1,2026-01-08,Completed,East
2422,184,6,2026-07-27,Pending,East
2423,204,14,2026-03-02,Completed,North
2424,256,11,2026-03-13,Completed,West
2425,320,23,2025-12-22,Completed,North
2426,39,22,2025-08-14,Completed,West
2427,484,11,2025-08-16,Completed,West
2428,333,3,2026-03-10,Completed,North
2429,126,11,2026-02-05,Completed,East
2430,216,9,2026-05-02,Completed,South
2431,483,14,2025-12-23,Completed,Central
2432,41,14,2025-09-14,Completed,North
2433,390,8,2026-03-15,Cancelled,East
2434,166,21,2026-02-05,Completed,South
2435,435,22,2026-04-27,Completed,Central
2436,232,24,2025-09-02,Completed,Central
2437,309,16,2025-09-26,Completed,West
2438,429,8,2026-05-12,Completed,West
2439,289,7,2026-05-13,Completed,North
2440,293,5,2026-02-22,Completed,East
2441,331,20,2026-07-01,Completed,Central
2442,391,4,2026-05-20,Pending,North
2443,108,8,2026-05-31,Completed,West
2444,354,23,2025-11-18,Completed,East
2445,90,16,2026-01-29,Completed,South
2446,134,4,2026-02-18,Completed,West
2447,169,8,2025-09-01,Completed,Central
2448,281,16,2026-02-21,Completed,Central
2449,123,11,2026-07-13,Completed,North
2450,169,7,2026-03-26,Cancelled,North
2451,93,8,2025-09-05,Cancelled,Central
2452,369,19,2025-11-05,Completed,North
2453,487,4,2026-02-01,Completed,Central
2454,366,20,2026-04-03,Completed,South
2455,452,1,2026-05-17,Completed,South
2456,67,7,2026-04-16,Completed,North
2457,467,18,2026-04-18,Completed,Central
2458,414,8,2025-09-01,Completed,West
2459,206,7,2026-04-24,Completed,Central
2460,126,16,2026-04-05,Completed,South
2461,249,19,2026-02-27,Completed,North
2462,67,2,2026-06-07,Completed,North
2463,428,5,2026-03-15,Completed,North
2464,165,1,2025-12-01,Completed,Central
2465,186,3,2026-03-28,Cancelled,East
2466,125,2,2025-08-22,Completed,East
2467,323,18,2026-07-18,Completed,West
2468,403,9,2025-12-13,Completed,Central
2469,415,15,2026-02-25,Completed,West
2470,272,2,2026-05-31,Completed,North
2471,56,11,2025-08-06,Completed,North
2472,141,16,2026-01-31,Completed,West
2473,472,10,2026-01-25,Completed,West
2474,35,3,2026-02-17,Completed,South
2475,295,3,2026-07-19,Cancelled,East
2476,497,19,2026-01-31,Completed,East
2477,345,16,2026-03-12,Completed,Central
2478,157,15,2026-05-13,Completed,West
2479,58,15,2025-12-08,Completed,West
2480,143,15,2026-01-12,Pending,North
2481,402,20,2025-12-17,Completed,East
2482,140,6,2026-06-07,Completed,East
2483,400,1,2025-11-24,Completed,West
2484,443,6,2025-11-22,Completed,North
2485,493,10,2025-10-06,Completed,North
2486,446,25,2025-08-15,Completed,East
2487,412,6,2026-04-28,Completed,East
2488,24,1,2026-07-26,Completed,South
2489,465,20,2026-03-22,Completed,South
2490,97,8,2026-05-20,Completed,North
2491,125,16,2025-11-28,Completed,Central
2492,169,12,2026-05-11,Completed,West
2493,203,18,2026-06-02,Completed,West
2494,471,20,2026-03-08,Completed,North
2495,85,20,2025-11-11,Completed,West
2496,36,5,2025-08-25,Completed,East
2497,16,4,2026-04-03,Completed,East
2498,464,15,2026-02-01,Completed,North
2499,3,4,2026-03-14,Completed,West
2500,107,17,2025-10-06,Completed,Central
2501,437,1,2026-03-12,Pending,East
2502,473,3,2025-08-22,Completed,East
2503,208,20,2026-04-13,Completed,East
2504,171,13,2025-11-23,Completed,East
2505,340,24,2026-06-12,Completed,North
2506,442,11,2026-05-15,Cancelled,North
2507,143,24,2026-04-01,Completed,East
2508,23,3,2025-08-12,Completed,South
2509,211,24,2025-11-21,Completed,North
2510,240,13,2026-02-06,Completed,North
2511,381,18,2025-09-03,Completed,West
2512,499,12,2025-09-20,Completed,North
2513,91,18,2026-02-14,Completed,North
2514,91,24,2025-08-31,Completed,Central
2515,304,19,2026-06-28,Completed,West
2516,32,18,2026-06-02,Completed,North
2517,87,23,2025-11-17,Completed,West
2518,475,11,2025-11-07,Completed,Central
2519,442,13,2025-09-22,Completed,South
2520,431,18,2026-03-29,Completed,East
2521,148,8,2025-11-19,Completed,North
2522,27,21,2025-11-16,Completed,South
2523,3,22,2026-07-01,Completed,North
2524,469,16,2025-11-09,Completed,South
2525,228,6,2025-08-07,Completed,South
2526,240,3,2026-05-16,Completed,Central
2527,177,1,2025-09-14,Completed,Central
2528,423,1,2026-03-24,Completed,North
2529,230,8,2025-10-08,Completed,Central
2530,153,20,2026-07-21,Completed,East
2531,200,19,2026-03-19,Completed,West
2532,488,14,2026-05-15,Completed,East
2533,415,7,2025-09-29,Completed,Central
2534,366,22,2026-04-14,Completed,East
2535,156,15,2026-01-22,Completed,South
2536,245,24,2025-12-23,Completed,West
2537,26,21,2026-06-11,Completed,Central
2538,8,13,2025-10-09,Completed,Central
2539,347,15,2025-11-11,Completed,East
2540,283,19,2026-06-01,Cancelled,East
2541,408,11,2026-05-01,Completed,West
2542,432,23,2025-11-01,Completed,South
2543,459,3,2026-02-06,Completed,East
2544,199,5,2025-10-11,Completed,Central
2545,210,14,2026-06-08,Completed,East
2546,171,15,2026-02-22,Completed,West
2547,217,13,2026-07-02,Completed,South
2548,368,8,2025-08-14,Completed,Central
2549,45,2,2025-12-13,Completed,East
2550,362,10,2025-09-03,Completed,South
2551,25,20,2025-09-27,Completed,East
2552,369,8,2026-03-21,Completed,West
2553,377,16,2026-07-30,Completed,South
2554,102,6,2026-06-17,Completed,West
2555,384,15,2025-09-30,Completed,West
2556,343,9,2026-06-23,Completed,East
2557,235,14,2026-02-10,Completed,Central
2558,135,3,2026-05-21,Pending,North
2559,181,7,2026-01-09,Completed,West
2560,205,9,2026-05-28,Completed,South
2561,117,25,2025-12-28,Completed,East
2562,439,16,2025-11-02,Completed,West
2563,287,10,2026-04-15,Pending,Central
2564,310,16,2026-01-19,Pending,South
2565,330,12,2026-05-10,Completed,Central
2566,29,23,2026-04-06,Completed,Central
2567,108,23,2025-10-05,Completed,South
2568,158,21,2025-10-22,Completed,Central
2569,326,15,2026-03-14,Completed,East
2570,331,24,2026-05-14,Completed,South
2571,478,9,2026-06-24,Completed,East
2572,247,17,2025-12-14,Pending,South
2573,232,23,2025-08-23,Completed,South
2574,99,7,2026-04-08,Pending,West
2575,329,10,2025-11-12,Completed,West
2576,313,25,2026-05-22,Completed,Central
2577,240,21,2026-06-16,Cancelled,South
2578,14,15,2025-09-16,Completed,South
2579,498,25,2025-08-22,Completed,East
2580,31,11,2025-10-06,Completed,South
2581,16,7,2026-01-29,Completed,West
2582,297,4,2026-01-03,Completed,East
2583,139,8,2026-02-02,Pending,North
2584,99,24,2025-11-27,Completed,West
2585,406,25,2026-02-02,Completed,North
2586,429,4,2026-05-18,Pending,East
2587,214,5,2026-05-21,Completed,Central
2588,438,22,2026-07-26,Completed,West
2589,442,17,2026-02-24,Completed,West
2590,132,25,2025-10-31,Completed,Central
2591,258,6,2025-12-27,Completed,North
2592,60,7,2026-04-24,Completed,South
2593,465,18,2026-05-03,Cancelled,West
2594,167,2,2025-12-31,Completed,South
2595,14,9,2026-02-02,Completed,East
2596,361,21,2025-11-11,Completed,South
2597,257,14,2025-09-27,Completed,Central
2598,459,21,2026-02-24,Completed,West
2599,79,9,2026-07-05,Completed,West
2600,248,6,2026-01-17,Pending,North
2601,352,10,2025-08-06,Completed,West
2602,428,5,2025-11-22,Completed,West
2603,338,24,2026-07-28,Completed,East
2604,208,20,2026-06-07,Completed,East
2605,111,20,2026-01-23,Completed,West
2606,224,6,2025-12-28,Completed,South
2607,178,17,2026-04-22,Completed,Central
2608,215,5,2025-12-02,Cancelled,North
2609,482,15,2026-02-23,Pending,South
2610,480,15,2026-04-24,Cancelled,West
2611,299,18,2025-08-17,Completed,South
2612,232,23,2025-09-08,Completed,West
2613,337,7,2026-07-24,Completed,East
2614,23,24,2026-02-24,Completed,South
2615,249,17,2026-04-06,Completed,North
2616,298,13,2025-12-17,Completed,South
2617,469,7,2026-06-25,Completed,West
2618,366,23,2026-01-16,Pending,West
2619,292,16,2026-03-27,Pending,West
2620,366,23,2026-07-24,Completed,South
2621,109,4,2026-04-12,Completed,Central
2622,162,17,2026-07-01,Completed,North
2623,22,1,2025-11-15,Completed,South
2624,87,5,2025-12-10,Completed,North
2625,287,3,2025-11-14,Completed,North
2626,105,23,2025-11-13,Completed,South
2627,194,4,2026-06-09,Completed,East
2628,48,21,2025-09-09,Completed,West
2629,490,12,2025-11-09,Completed,South
2630,124,21,2026-04-13,Completed,East
2631,325,12,2026-03-16,Completed,East
2632,193,12,2025-12-31,Completed,Central
2633,58,16,2026-01-28,Completed,East
2634,82,22,2026-05-29,Completed,Central
2635,326,18,2026-04-21,Completed,South
2636,130,10,2026-05-19,Completed,West
2637,298,12,2025-11-03,Completed,Central
2638,470,9,2026-05-14,Completed,South
2639,166,2,2026-04-19,Completed,West
2640,216,6,2026-03-18,Completed,Central
2641,230,20,2026-05-28,Completed,Central
2642,97,20,2025-10-16,Completed,Central
2643,339,12,2026-02-19,Pending,South
2644,349,3,2025-12-11,Completed,Central
2645,322,11,2026-04-22,Completed,Central
2646,127,6,2026-04-27,Completed,East
2647,278,8,2025-10-10,Completed,Central
2648,244,15,2025-12-01,Completed,North
2649,436,14,2026-03-02,Cancelled,North
2650,378,14,2025-08-06,Completed,West
2651,316,3,2026-04-20,Completed,North
2652,329,21,2025-08-05,Completed,East
2653,497,3,2026-06-20,Pending,South
2654,247,25,2025-08-28,Completed,East
2655,480,7,2025-08-06,Completed,West
2656,207,8,2026-01-08,Completed,North
2657,266,17,2025-09-08,Completed,East
2658,487,22,2026-02-21,Completed,West
2659,18,18,2025-09-11,Completed,West
2660,2,25,2026-04-25,Completed,South
2661,250,23,2026-01-22,Completed,North
2662,389,17,2025-12-16,Completed,South
2663,275,3,2025-10-26,Completed,South
2664,483,25,2026-05-10,Completed,South
2665,141,14,2025-11-20,Completed,Central
2666,404,25,2025-11-07,Completed,North
2667,44,9,2025-10-15,Completed,Central
2668,455,6,2025-08-15,Pending,South
2669,258,11,2025-08-11,Completed,West
2670,328,3,2026-03-30,Completed,Central
2671,129,21,2025-09-06,Pending,West
2672,260,9,2025-08-24,Completed,West
2673,499,22,2026-08-01,Cancelled,South
2674,246,17,2026-03-20,Completed,Central
2675,211,7,2026-04-14,Completed,North
2676,321,6,2026-07-15,Completed,Central
2677,106,20,2026-06-22,Completed,South
2678,462,2,2025-10-25,Completed,West
2679,155,17,2026-03-22,Completed,South
2680,399,1,2026-04-06,Cancelled,North
2681,110,8,2025-09-18,Completed,West
2682,280,6,2026-05-03,Completed,Central
2683,328,1,2025-09-17,Completed,South
2684,124,15,2025-09-04,Completed,South
2685,199,25,2026-06-30,Completed,South
2686,311,12,2026-03-24,Completed,South
2687,276,23,2025-09-21,Completed,East
2688,299,13,2025-12-26,Completed,Central
2689,28,15,2026-04-13,Completed,East
2690,333,6,2026-05-25,Completed,North
2691,274,16,2026-07-17,Completed,West
2692,418,8,2026-04-10,Completed,West
2693,209,24,2026-03-09,Completed,Central
2694,265,14,2026-06-09,Completed,East
2695,412,8,2025-10-12,Pending,East
2696,316,8,2026-07-15,Cancelled,South
2697,269,14,2025-09-14,Completed,North
2698,500,3,2026-04-29,Completed,Central
2699,48,18,2025-10-12,Completed,East
2700,8,7,2025-11-08,Completed,North
2701,189,5,2025-11-24,Completed,West
2702,144,24,2026-01-30,Completed,South
2703,423,6,2026-04-15,Completed,West
2704,408,11,2026-07-31,Completed,East
2705,258,24,2025-08-31,Completed,Central
2706,322,21,2026-04-07,Completed,Central
2707,427,25,2026-01-25,Completed,East
2708,25,16,2026-07-26,Completed,North
2709,372,13,2025-11-17,Completed,East
2710,415,8,2026-05-27,Completed,Central
2711,426,17,2026-01-14,Completed,Central
2712,302,25,2026-04-27,Completed,North
2713,17,22,2026-07-18,Completed,East
2714,107,19,2026-04-18,Completed,East
2715,315,6,2026-05-27,Completed,East
2716,52,19,2026-05-28,Completed,Central
2717,201,14,2025-12-05,Completed,North
2718,198,3,2025-11-09,Completed,North
2719,204,16,2025-10-03,Completed,East
2720,221,15,2026-06-01,Completed,West
2721,236,6,2025-08-30,Completed,East
2722,413,24,2025-11-17,Completed,West
2723,11,19,2026-05-30,Completed,Central
2724,17,1,2025-08-26,Completed,West
2725,416,23,2025-12-28,Completed,East
2726,444,1,2025-12-30,Completed,North
2727,425,25,2025-12-09,Cancelled,South
2728,478,14,2025-08-25,Completed,West
2729,448,20,2025-11-10,Completed,Central
2730,356,16,2026-06-13,Completed,South
2731,331,2,2025-11-12,Completed,North
2732,494,21,2025-10-10,Pending,East
2733,466,7,2026-01-20,Pending,Central
2734,268,7,2025-08-28,Cancelled,East
2735,495,8,2026-02-08,Completed,East
2736,256,10,2026-07-28,Completed,South
2737,327,6,2025-10-18,Completed,North
2738,487,18,2026-03-27,Completed,West
2739,265,11,2026-01-01,Completed,South
2740,127,12,2025-10-10,Completed,East
2741,453,15,2026-04-09,Completed,Central
2742,254,18,2026-02-09,Completed,Central
2743,489,25,2025-09-13,Completed,West
2744,398,15,2025-09-26,Completed,North
2745,459,23,2026-02-27,Completed,South
2746,251,23,2026-05-27,Cancelled,West
2747,3,19,2026-01-16,Completed,East
2748,8,17,2025-10-25,Completed,North
2749,326,2,2026-03-28,Completed,North
2750,476,6,2026-04-08,Completed,West
2751,14,22,2025-09-12,Completed,Central
2752,1,11,2026-07-22,Completed,South
2753,98,1,2026-01-20,Completed,Central
2754,500,19,2026-05-06,Completed,North
2755,327,18,2025-11-10,Completed,East
2756,336,7,2025-09-11,Completed,North
2757,322,22,2025-08-15,Completed,South
2758,278,3,2025-08-30,Completed,Central
2759,173,17,2025-08-29,Completed,West
2760,12,16,2026-03-11,Pending,North
2761,108,25,2026-05-11,Completed,South
2762,7,1,2025-11-07,Completed,Central
2763,79,9,2026-05-30,Completed,East
2764,459,21,2026-01-22,Cancelled,East
2765,171,15,2025-08-09,Completed,Central
2766,128,9,2026-07-16,Completed,North
2767,423,14,2026-02-11,Completed,South
2768,269,6,2025-09-28,Completed,Central
2769,136,21,2026-04-12,Completed,West
2770,62,7,2026-04-07,Completed,East
2771,357,15,2025-08-02,Cancelled,South
2772,213,19,2026-07-30,Completed,Central
2773,359,17,2025-08-16,Completed,West
2774,15,11,2026-04-17,Completed,South
2775,410,18,2025-12-31,Cancelled,Central
2776,18,16,2025-11-13,Completed,South
2777,40,4,2025-09-29,Pending,West
2778,490,2,2026-04-30,Completed,North
2779,107,7,2025-12-08,Completed,North
2780,254,2,2026-07-19,Completed,North
2781,67,21,2025-12-31,Completed,Central
2782,325,25,2026-03-13,Completed,South
2783,371,12,2025-08-03,Completed,West
2784,310,5,2026-02-18,Completed,South
2785,33,17,2026-05-03,Completed,South
2786,367,12,2026-05-28,Completed,South
2787,8,11,2026-02-08,Completed,West
2788,205,8,2026-02-03,Completed,North
2789,379,8,2026-01-18,Completed,East
2790,498,25,2026-01-05,Completed,South
2791,378,20,2026-06-25,Completed,South
2792,230,17,2026-05-11,Completed,South
2793,357,17,2026-06-01,Completed,West
2794,97,1,2026-06-13,Completed,North
2795,469,25,2026-06-03,Completed,Central
2796,233,7,2025-08-29,Completed,South
2797,173,20,2026-02-27,Completed,West
2798,419,2,2025-10-28,Pending,East
2799,95,19,2025-08-03,Completed,East
2800,448,23,2025-12-29,Completed,West
2801,476,8,2026-04-26,Completed,West
2802,328,24,2026-06-15,Completed,West
2803,8,1,2026-05-31,Completed,West
