order_line_id,order_id,product_id,quantity,unit_price
c71a07e7,3188,86,7,79.11
71e51c5d,3188,126,7,63.86
6950075b,3188,15,4,
55d34ab7,3188,43,3,143.8
1e4417d6,3188,133,8,512.38
47373e43,3189,74,9,309.82
ebef2bf7,3189,74,6,309.82
a61b14ec,3189,145,9,173.53
ef88270c,3190,33,6,34.52
a175ba7b,3190,56,1,237.91
2b923fde,3190,88,4,366.29
c7f32f1b,3190,17,6,312.14
29fa6b06,3190,74,7,309.82
80cf2b2f,3191,39,5,547.33
69235bd1,3191,122,6,206.63
edd4f01e,3191,140,1,94.52
5c862525,3191,55,1,294.55
c98ea2a0,3191,36,4,583.1
60d2c993,3192,132,4,313.92
b0e0923b,3193,43,7,143.8
57b222eb,3194,82,4,336.54
64f9f02d,3194,10,5,321.2
6b6d324d,3195,141,9,350.19
c2efc217,3195,21,2,210.5
87056b3c,3195,26,4,269.03
ab172151,3195,48,4,120.58
13f83713,3195,101,4,149.65
d6cd3df6,3196,145,4,173.53
84f0d840,3197,64,3,319.78
fdeed4c3,3197,91,5,390.95
ab7e1d3f,3197,144,8,111.39
21d9af6b,3197,98,1,598.38
26aeca99,3198,60,1,341.45
123d736d,3198,137,7,514.29
9171945a,3198,96,1,548.63
5d53a456,3199,145,4,173.53
f54db97c,3199,146,2,375.4
485b4b86,3199,75,9,110.22
a64f44cb,3199,118,5,199.93
ee2b411f,3200,10,3,321.2
d09b879d,3201,56,8,237.91
7aa482c9,3201,43,8,143.8
fb005884,3201,103,7,560.59
b2846060,3202,55,2,294.55
58e14136,3202,18,1,172.05
f0b488a9,3202,91,2,390.95
d95075ac,3203,94,5,266.93
c560eaf1,3203,88,6,366.29
1a9c0eb7,3204,119,6,362.46
e1a09902,3205,141,7,350.19
924aac1f,3205,85,9,300.34
7f0124a4,3205,42,4,217.34
78c4b6e6,3205,86,3,79.11
34f5e5f3,3205,141,7,350.19
e531ccb7,3206,28,9,211.7
449d4753,3207,32,5,505.23
f65c286a,3207,92,1,
52a928ef,3207,21,4,210.5
1c263db0,3207,70,3,205.03
074c1ebe,3207,57,7,45.96
8f0f1335,3208,69,4,130.35
ffa479da,3208,46,5,35.41
c81191ae,3208,102,1,451.88
5a4473c8,3209,36,6,583.1
9e6ff10e,3210,48,8,120.58
f76e058e,3210,111,9,
642ed835,3210,26,9,269.03
ff2c5ec1,3210,40,5,269.82
90edf5fd,3211,11,10,
7e1de15b,3211,3,10,217.43
211afdbf,3211,4,10,39.86
40ef15a2,3212,121,6,563.05
5b423655,3212,113,1,576.51
d56cab8f,3212,53,4,350.56
09f60ffe,3213,120,8,32.84
e1a88c2f,3214,127,3,105.14
508d51d3,3214,59,4,
a47239be,3214,48,6,120.58
0ec500ce,3215,18,4,172.05
7e02665f,3215,26,6,269.03
fcea7d64,3215,59,10,333.45
bc33d829,3216,111,4,522.96
698d4891,3216,55,1,294.55
ae22927f,3216,8,4,62.66
3202d5c8,3217,92,7,118.2
38c41842,3217,98,7,598.38
d352c66c,3217,79,7,289.74
aa3c2f06,3217,85,2,300.34
03e65e4e,3217,44,3,595.46
a818bd0b,3218,131,6,156.26
f6e29bfc,3218,115,10,317.48
e59cd77f,3218,105,6,27.25
4528a44e,3219,128,1,248.41
4e428565,3219,2,7,616.23
3a14053e,3220,40,5,269.82
f80b2bc4,3221,28,7,211.7
83a107c2,3221,6,4,94.32
c3f8f642,3221,65,2,82.75
1a89af8f,3221,33,7,34.52
244cad85,3222,19,3,385.52
36c579e5,3222,67,6,144.67
75dc53dc,3222,125,7,495.37
7bd6501b,3223,100,8,499.43
e98c8a95,3223,99,10,155.1
baf43e0a,3223,2,2,616.23
3ceae4d9,3223,34,8,457.44
ec8d642b,3224,116,1,353.96
62473cb1,3224,124,2,476.13
db8b5c36,3224,76,10,272.25
be3b9e77,3224,139,6,562.91
f972bb39,3224,91,7,390.95
083a9c5d,3225,84,3,230.04
654be0c6,3225,132,3,313.92
9e792f08,3226,79,2,289.74
22bd4bc3,3226,98,7,598.38
92e32408,3226,44,10,595.46
5130175e,3227,130,6,366.73
d67265f2,3227,146,1,375.4
95d8f561,3227,57,5,45.96
22ccf6ab,3227,19,2,385.52
4aa74aef,3227,55,1,294.55
c80a0291,3228,147,6,355.47
5934d038,3228,36,10,583.1
629d348a,3228,10,8,321.2
2224e4b8,3228,53,4,350.56
9f69beae,3228,57,4,45.96
6bde8905,3229,150,8,192.44
ed43c6a2,3230,41,8,135.18
7cd50dbd,3230,113,9,576.51
2dfbcff4,3230,2,9,616.23
4716a6fc,3230,99,7,155.1
8e377a41,3230,67,9,144.67
17a79f61,3231,98,9,598.38
a7fddd15,3231,143,5,485.74
391adb78,3231,32,10,505.23
045c881b,3231,13,3,343.78
b195f6e2,3232,70,4,205.03
401114e5,3233,30,2,230.06
d4defe69,3234,87,1,414.86
b5ee1b90,3234,72,10,232.02
9b727582,3235,113,2,576.51
214e94c8,3235,147,9,355.47
ee2e35bc,3236,29,7,489.96
ba23ba9c,3236,55,7,294.55
2f372587,3236,15,9,440.74
2d812fac,3236,30,7,230.06
a16718ad,3236,27,4,304.08
179d753e,3237,20,1,602.66
55b70e31,3237,41,3,135.18
cf29c812,3237,69,2,130.35
c8a2d20a,3237,137,4,514.29
c36d0c33,3238,31,7,100.15
03e39be5,3238,112,7,209.57
1fbc36e4,3238,123,2,476.54
c772ba23,3239,16,3,112.75
c898aafd,3240,31,2,100.15
89869781,3240,31,1,100.15
2d2e073e,3240,34,4,457.44
7d8092a3,3240,87,10,414.86
79342337,3240,131,10,156.26
f9f5d189,3241,63,6,158.85
2b1919b2,3241,103,8,560.59
a1339fde,3241,37,8,659.37
ac8477a6,3241,47,8,256.73
2b6ca4c0,3241,143,5,485.74
1347b9b0,3242,51,9,114.5
bcd7296c,3243,4,5,39.86
b1e43cae,3244,43,2,143.8
50bdd8ac,3245,78,4,321.17
e77d8ff6,3245,80,7,26.66
cc4643d8,3245,76,3,272.25
fa11fdca,3245,57,5,45.96
d75c23cb,3245,5,1,84.34
a981f85b,3246,93,1,85.6
203910a0,3246,94,2,266.93
06fa4b79,3246,12,4,249.75
05ee1102,3246,100,2,499.43
fcd2e75f,3246,28,7,211.7
8669952e,3247,35,1,227.38
0bb67391,3247,33,9,34.52
a8d755a8,3247,19,9,385.52
e15aa79d,3247,101,10,149.65
2cd76ba3,3248,37,5,659.37
66c36a04,3249,104,3,112.88
ae503e36,3249,20,-7,602.66
b8714121,3249,70,10,205.03
61d0a4cf,3249,29,8,489.96
121640b7,3249,50,2,447.11
c428b96c,3250,97,4,356.16
2726e874,3250,140,6,94.52
fe8f25aa,3250,89,9,164.35
ce1e53b8,3250,14,5,613.39
55dd0473,3251,107,6,235.92
b544a9d8,3251,72,2,232.02
08c55947,3251,100,7,499.43
a472bd38,3251,29,2,489.96
57593b38,3252,87,9,414.86
6b834408,3253,48,7,120.58
63ba9a45,3253,87,3,414.86
5d864ef6,3253,90,1,25.09
da0e0eaf,3253,61,4,353.88
fea66feb,3254,13,9,343.78
36d22c16,3254,133,4,512.38
1d1efcfd,3254,53,5,350.56
71c532a0,3254,127,9,105.14
3a359d91,3254,32,1,505.23
5e71030a,3255,3,10,
1778c37b,3255,64,8,319.78
705f513d,3255,89,9,164.35
22d28c01,3255,146,1,375.4
00171a9a,3255,87,7,
c91be1dd,3256,12,10,249.75
993c10ff,3256,119,10,362.46
6a86dc95,3256,50,7,447.11
6b884d7d,3256,148,2,325.19
ae64e2f1,3257,49,7,234.47
4057a08a,3257,107,2,235.92
87fa19a6,3257,114,8,112.98
d7578050,3258,147,5,355.47
89ad24c8,3258,99,10,155.1
d6cd708d,3258,139,10,562.91
69f6c8a0,3259,67,6,144.67
c1d4aee7,3259,121,1,563.05
b2e500c3,3259,121,6,563.05
7c64cd83,3260,21,9,210.5
36331e4f,3260,138,9,347.46
74cb6cff,3260,114,9,112.98
8573c88e,3261,29,10,489.96
67553d25,3262,6,2,94.32
793752a5,3263,142,3,409.18
4835f3f8,3263,20,5,602.66
b989151c,3263,80,8,26.66
fe993a9c,3263,51,6,114.5
f2e9308b,3263,48,4,120.58
5c6ce0a1,3264,3,4,217.43
4d9eacb9,3264,80,7,26.66
2b92974f,3265,83,5,264.39
17a17729,3265,108,2,409.77
373cb0f8,3266,145,1,173.53
60bdcbe7,3267,72,7,232.02
96a82921,3267,5,10,84.34
e8086464,3267,11,4,175.83
ba76f90b,3267,42,6,217.34
e985fa63,3267,18,1,172.05
20c6c7a5,3268,117,10,143.81
6c01dc6d,3268,6,1,94.32
170c6e58,3269,61,1,353.88
6224ca46,3270,48,1,120.58
3cd66f45,3270,139,10,562.91
77001512,3270,55,10,294.55
e978266f,3270,118,1,199.93
dc1f3e22,3271,117,-3,143.81
2a4847c3,3271,40,5,269.82
5b52482e,3271,37,4,659.37
6ae51723,3271,124,6,476.13
5d3174ec,3272,84,4,230.04
5dcc31ea,3272,76,9,272.25
fef8eec0,3272,144,10,111.39
9ea149fc,3272,10,8,321.2
d3ba568a,3273,87,8,414.86
1c6cc78a,3273,77,6,107.21
33d4dda7,3273,46,5,35.41
ac041fb3,3273,68,7,25.46
951a0918,3274,103,6,560.59
adca76a0,3274,126,4,63.86
adaa32d8,3274,120,8,32.84
485fe1ce,3274,18,5,172.05
8d9d6d13,3274,125,8,495.37
7d118033,3275,5,4,84.34
60330578,3275,46,8,35.41
9d11bb6e,3275,108,1,409.77
5e63317e,3275,130,9,366.73
5f6dbe3b,3275,73,3,189.8
6b90cb74,3276,104,3,112.88
5fd6507c,3276,54,5,76.52
ab2600f3,3276,137,7,514.29
5ef72ce8,3277,19,4,385.52
b394101b,3278,111,9,522.96
645b240b,3278,65,7,82.75
8a2f5cdd,3278,27,8,304.08
69a0d4f6,3278,90,10,25.09
07f90d05,3279,48,7,120.58
fadadc71,3279,68,7,25.46
1c8ebe05,3279,40,10,269.82
2e4a9254,3280,62,-3,663.53
31801b0f,3280,41,8,135.18
1a45a58d,3280,21,9,210.5
56b2b979,3281,137,5,514.29
354ae970,3281,86,6,79.11
d0b86584,3281,75,4,110.22
d70e8800,3281,18,4,172.05
fb9203b7,3281,17,9,312.14
5eefeacc,3282,133,4,512.38
4907a7bb,3282,3,9,217.43
4b832e23,3282,128,4,248.41
a271a1d0,3282,117,6,143.81
304f3ada,3282,110,3,431.46
45997c49,3283,77,7,107.21
76c900fa,3284,16,7,112.75
7f564108,3284,147,5,355.47
066d59b5,3284,14,7,613.39
c28b02a3,3284,75,7,110.22
61e3e034,3284,137,10,514.29
74aa7850,3285,22,3,224.4
421f6556,3285,36,1,583.1
6ba6e562,3285,79,10,289.74
1db7f920,3286,37,3,659.37
cd015d80,3286,19,6,385.52
138ab408,3286,130,6,366.73
18ceda29,3286,72,1,232.02
9fe2617d,3286,100,6,499.43
d4f69f5a,3287,128,8,248.41
4845c420,3287,12,4,249.75
9b5222ee,3287,111,1,522.96
d6892ade,3287,119,9,362.46
d45545e7,3287,110,8,431.46
60eac8cc,3288,20,1,602.66
4b32587b,3288,36,4,583.1
3c8e9a3c,3288,91,5,390.95
93504848,3289,141,6,350.19
319d7697,3289,109,5,662.43
6ca5c235,3290,53,2,350.56
613a8c2e,3290,21,3,210.5
d3dba9b4,3290,129,9,254.73
9c88ba15,3290,44,4,595.46
58347977,3290,69,2,130.35
2591eed3,3291,15,8,440.74
5320d6f8,3292,65,6,82.75
1aa7b37d,3292,121,6,563.05
716784b9,3293,107,9,235.92
44a2ddd9,3293,11,3,175.83
421f5abb,3294,60,10,341.45
233d7232,3294,136,5,276.4
7d7e329a,3294,26,1,
fcbb5537,3294,89,9,164.35
96cee67a,3294,122,3,206.63
d5a25803,3295,126,2,63.86
d122c81b,3295,48,2,120.58
a1cb9598,3295,141,8,350.19
50b3fa4e,3296,107,5,235.92
6eb0148f,3297,1,2,247.17
44166e1b,3297,69,4,130.35
ce4cd85d,3297,62,6,663.53
54ba56f5,3297,86,1,79.11
07b7b7cc,3297,31,9,100.15
58ba0724,3298,46,3,35.41
cf70d3d5,3299,61,10,353.88
49b65cd8,3299,13,9,343.78
1456b165,3300,4,2,39.86
60f9b0be,3301,26,2,269.03
6c90ca49,3301,12,7,249.75
328ff2e6,3301,104,9,112.88
94a4647a,3301,94,8,266.93
2f5362d4,3302,62,6,663.53
294c5405,3302,88,1,366.29
d491d7a8,3303,90,3,25.09
40495588,3303,23,7,131.11
0b7c5b94,3303,81,7,197.74
c5c23c80,3303,107,7,235.92
62dfe758,3304,72,3,232.02
a74fd780,3304,5,1,84.34
7260aeb3,3304,29,4,489.96
a931dc9a,3305,25,1,302.2
c9c1608e,3305,46,4,35.41
5ea69845,3305,139,4,562.91
6bcb7480,3305,43,3,143.8
5dc36455,3306,71,2,485.03
4352cadf,3306,119,9,362.46
59049c54,3306,112,2,209.57
59defa55,3307,136,7,276.4
6c4781a9,3307,128,10,248.41
39d7c249,3307,53,5,350.56
1b2293eb,3308,100,4,499.43
2f23fd6a,3308,89,6,164.35
868f32c1,3309,118,6,199.93
359846c1,3309,29,9,489.96
dcd870e6,3309,142,3,409.18
d8583954,3309,138,5,347.46
fa97f298,3310,139,2,562.91
41ea78d4,3310,77,2,107.21
e77159b9,3310,58,3,504.47
4c014792,3311,64,4,319.78
efadf473,3312,103,1,560.59
327ca9f3,3313,148,4,325.19
81383c56,3313,40,7,269.82
334d0cfd,3313,120,6,32.84
b5790764,3313,1,7,247.17
216df2c7,3314,93,7,85.6
f8c664c0,3314,22,9,224.4
137a3ee2,3314,23,1,131.11
c5a798d1,3314,111,5,522.96
7d7cf84d,3314,61,1,353.88
a87931a1,3315,149,3,234.87
1b53ddaf,3315,149,2,234.87
0118313f,3315,122,6,206.63
dc4f9af2,3315,56,5,237.91
d14b3c01,3316,45,1,25.51
9c574abc,3316,146,10,375.4
4642be0e,3316,88,9,366.29
7aa5f5c7,3316,51,6,114.5
bab1b65a,3317,66,5,41.73
2674fce4,3317,11,9,175.83
84548334,3317,75,9,110.22
2289279a,3317,22,10,224.4
899a0495,3318,130,4,366.73
912123ef,3318,49,3,234.47
2008bec2,3319,23,8,131.11
5930a157,3320,126,4,63.86
283ada5d,3320,82,8,336.54
cedcfa66,3320,122,10,206.63
3ae77b74,3321,4,2,39.86
b2295b4f,3322,141,10,350.19
e2db8914,3322,21,2,210.5
569aaaa5,3323,143,2,485.74
da0fcd3e,3323,126,3,63.86
19a3d88e,3323,115,7,317.48
0b486803,3323,20,9,602.66
06cd893d,3323,80,7,26.66
6a6f92ab,3324,53,7,350.56
3a738d6c,3324,114,5,112.98
d5472fd5,3324,27,5,304.08
2dafff06,3324,31,10,100.15
8bbbdec9,3324,4,9,39.86
841d7f8f,3325,146,8,375.4
4ecd87df,3325,149,7,234.87
c07fca44,3325,97,7,356.16
bb9231d8,3325,31,7,100.15
a7e0f435,3326,129,7,254.73
f3027484,3326,117,5,143.81
d0423d45,3326,96,10,548.63
d22acf25,3326,82,10,336.54
ced65f56,3327,5,1,84.34
a2369eb3,3327,106,9,13.38
896797fd,3328,145,4,173.53
13ceefd3,3328,24,3,276.31
72bed8d3,3328,104,6,112.88
45763346,3328,140,6,94.52
f1502d9e,3329,54,3,76.52
36b05201,3329,86,9,79.11
0fc2e0d3,3329,150,3,192.44
e0c26c82,3330,89,6,164.35
93297a16,3330,128,7,248.41
b03fb692,3331,113,10,576.51
693fe44e,3331,3,7,217.43
aadde4ed,3331,22,6,224.4
f9c3ddaa,3331,79,5,289.74
431b0120,3331,126,5,63.86
9f2eab7f,3332,125,2,495.37
857ce8f7,3332,41,5,135.18
ed91e9e2,3332,150,7,192.44
e681de0d,3333,27,7,304.08
29eaf3d4,3334,69,1,130.35
d0cf87c2,3334,144,8,111.39
921d1705,3334,64,3,319.78
cfb0fcaa,3334,102,7,451.88
fd1cd3d0,3335,119,-2,362.46
fd70f9c4,3336,12,8,249.75
c60cc9e8,3336,141,1,350.19
d4e62a8b,3336,27,9,304.08
58da8564,3336,81,1,197.74
4094371c,3336,28,2,211.7
a81abd56,3337,105,6,27.25
1d4dfdea,3337,47,4,256.73
41ab8421,3337,88,6,366.29
1244899f,3338,104,4,112.88
cfb3ca82,3338,52,4,635.0
3ea5ba91,3338,131,7,156.26
bb93fe79,3338,76,5,272.25
cc1cef40,3338,82,1,336.54
3c0cee79,3339,6,7,94.32
1c626a8f,3339,123,8,476.54
a6cd5c17,3340,39,5,547.33
d899375b,3340,111,5,522.96
c2584268,3340,81,4,197.74
bd362f94,3341,20,9,602.66
87c402af,3341,97,4,356.16
d7e08ea5,3341,66,7,41.73
c9939740,3342,77,10,107.21
65ae8fbd,3342,45,7,25.51
a3002b30,3342,72,4,232.02
56dc1330,3342,121,1,563.05
f97c25da,3343,25,7,302.2
732d7b72,3344,33,6,34.52
fbe7a7bb,3344,142,7,409.18
c389a5dc,3345,147,2,355.47
d0e18a73,3345,55,1,294.55
c38eceab,3345,62,9,663.53
87b9e346,3345,44,5,595.46
c9bbdcaa,3345,147,2,355.47
e74afd11,3346,22,2,224.4
739917c1,3346,39,4,547.33
a0c6567f,3346,84,10,230.04
ee4feb81,3346,93,4,85.6
14ae6a7f,3346,91,7,390.95
f7054c26,3347,6,5,94.32
a4195c90,3347,8,10,62.66
0d3a49d1,3348,141,3,350.19
a4c47e90,3348,45,2,25.51
6d6367ce,3348,74,7,309.82
51317b48,3348,25,7,302.2
83691887,3349,113,4,576.51
cca5ea89,3349,56,3,237.91
eb1b034a,3350,55,7,294.55
2b64ec0e,3350,88,5,366.29
d970af9b,3351,72,8,
4fc1258d,3351,67,8,144.67
8f25acce,3351,109,5,662.43
ce1abc6a,3351,1,6,247.17
8be3d8e2,3352,90,4,25.09
6d2b5694,3352,33,5,34.52
ecc30a58,3352,138,4,347.46
8349bd69,3352,148,10,325.19
d99019e9,3353,68,8,25.46
34db1ad7,3353,31,6,100.15
530cf31d,3353,110,7,431.46
b8dece73,3353,1,2,247.17
b98d15ec,3353,48,1,120.58
59fcec62,3354,141,8,350.19
1708e182,3355,133,-4,512.38
463130bf,3355,141,3,350.19
e716a103,3355,144,1,111.39
2b850d98,3355,122,9,206.63
5df902fd,3356,34,6,457.44
a7ac7c99,3356,71,3,485.03
5e852bc7,3357,41,8,135.18
7e2dd02c,3357,149,1,234.87
9abfaf26,3357,4,3,39.86
63717b7d,3357,35,6,227.38
3c3c8fe6,3357,147,9,355.47
1e28b07b,3358,111,1,522.96
4fd0e9c5,3358,77,1,107.21
746eeb18,3358,120,8,
01e3ec06,3359,89,1,164.35
0c4f9509,3359,38,5,323.52
06ccfb34,3359,144,10,111.39
220a7e98,3359,13,9,343.78
9181c212,3359,22,3,224.4
6355e605,3360,150,10,192.44
0d3fc661,3361,114,2,112.98
603fc8c0,3361,16,4,112.75
143c4260,3361,129,8,254.73
aebd536b,3362,81,10,197.74
8d6b6087,3363,35,10,227.38
b01cd397,3363,139,7,562.91
486e9fd6,3364,87,10,414.86
d7aa0089,3364,83,8,264.39
c8bba37b,3365,23,10,131.11
95eb4124,3365,13,4,343.78
3133bc9d,3365,58,6,504.47
7dd85433,3365,121,3,
b43ff708,3366,140,7,94.52
23c9e2d2,3367,120,1,32.84
be171b01,3367,78,3,321.17
da1f6e45,3367,29,9,489.96
1ba66f25,3368,38,7,323.52
26b75dbb,3368,31,8,100.15
91a46a76,3368,100,7,499.43
0426ee58,3369,6,1,94.32
543efa14,3369,15,2,
c51adbdc,3370,70,4,205.03
270ec48f,3370,68,10,25.46
7089dda4,3370,132,10,313.92
11e63a45,3370,149,8,234.87
84a0ee3c,3370,84,2,230.04
49fe5ab4,3371,11,4,175.83
76ea1902,3371,66,9,41.73
4b3a9d99,3372,12,10,249.75
62c698dd,3372,2,7,616.23
2a08adaf,3372,139,2,562.91
9afa8fa4,3372,49,4,234.47
9f0d6469,3372,44,7,595.46
3cd7f655,3373,89,1,164.35
e45d3e47,3373,146,1,375.4
dbfd282c,3374,29,1,489.96
0914ae6e,3375,42,1,217.34
d9191e4b,3376,92,9,118.2
0aaebb23,3376,135,6,156.85
b408bf8f,3376,99,6,155.1
a8ede14c,3377,38,7,323.52
d9f53372,3377,32,1,505.23
92ca85af,3377,143,7,485.74
2cfc87ea,3377,62,3,663.53
35e4428d,3378,31,8,100.15
e4b3d7c0,3378,45,6,25.51
70e9990d,3379,113,8,576.51
00ff688e,3379,25,9,302.2
f7291faa,3379,69,5,130.35
6ce77912,3379,112,1,209.57
980c393d,3379,36,6,583.1
33cb4066,3380,77,6,107.21
7f982b52,3381,17,5,312.14
0e19313a,3381,5,2,84.34
68cc2faa,3381,68,1,25.46
9983ff8d,3382,80,10,26.66
c8b8797f,3382,96,3,548.63
3e3d2743,3382,64,9,319.78
e9a8cf53,3383,118,7,199.93
1e0986db,3383,92,3,118.2
6244bbab,3384,124,10,
031acc3a,3384,89,9,164.35
e5487d6d,3385,141,4,350.19
faddb2bb,3386,27,10,304.08
af04a861,3386,31,7,100.15
e3876d4d,3386,59,6,333.45
417921e6,3386,22,8,224.4
edb816e0,3387,53,3,350.56
fccb7ad0,3387,49,6,234.47
ca6987bc,3387,35,8,227.38
fc370dd7,3388,34,1,457.44
0c0c33de,3388,58,1,504.47
65602904,3388,103,8,
05393804,3388,117,2,143.81
e65937cb,3388,96,4,548.63
6ee5c848,3389,83,7,264.39
2dbad4e9,3389,143,8,485.74
df17a54a,3389,131,5,156.26
b51788fe,3390,29,6,489.96
a3db6f4d,3390,107,5,235.92
e77b316b,3390,17,7,312.14
259904dc,3390,54,1,76.52
bf8bc627,3391,12,-8,249.75
6f298a32,3391,22,6,224.4
3c884909,3391,23,3,131.11
0c73cc03,3391,26,3,269.03
0ba697f9,3391,50,5,447.11
9278b007,3392,69,6,130.35
bed79504,3393,39,6,547.33
496cbac0,3393,27,2,304.08
82ec94dc,3393,12,4,249.75
0eb6a373,3393,123,5,476.54
0821eb2e,3394,45,4,25.51
865a2501,3394,34,3,457.44
e64ef7e6,3394,60,8,341.45
890a9bc1,3394,80,4,26.66
eba1a283,3395,116,3,353.96
ec611995,3395,82,3,336.54
2dc9e50e,3395,114,1,112.98
6e181383,3396,108,8,409.77
84fcd930,3396,13,2,343.78
f4689189,3396,63,2,158.85
d26d2199,3396,30,1,230.06
79a2621c,3396,101,1,149.65
1ad4d386,3397,107,9,235.92
91934870,3397,23,1,131.11
2e48348b,3397,92,4,118.2
60e2bf45,3398,47,-10,256.73
9abb06ae,3398,55,3,294.55
95ffc389,3398,140,1,94.52
d4ff590c,3398,112,6,209.57
20502141,3398,81,5,197.74
1d51af4d,3399,109,4,662.43
f02883d5,3399,76,6,272.25
57da8829,3399,67,10,144.67
bfb259c2,3399,17,2,312.14
28ac45e4,3399,68,8,25.46
6731090b,3400,70,10,205.03
32843ba5,3400,78,9,321.17
ec90d639,3401,78,6,321.17
6204258c,3401,31,6,100.15
036c902b,3401,24,5,276.31
240c45f9,3401,123,2,476.54
973770ce,3401,22,5,224.4
312d2096,3402,34,4,457.44
062ec653,3402,68,6,25.46
5e1f04c7,3402,38,6,323.52
41ef05e2,3403,106,8,13.38
e6b390c3,3403,56,1,237.91
183301bb,3403,118,9,199.93
c3104ef8,3403,55,5,294.55
c44c9403,3404,145,2,173.53
a7608917,3404,150,4,192.44
f2d2ca83,3404,145,2,173.53
cfdd3b0e,3404,83,1,264.39
cc802900,3405,10,7,321.2
7c4ae4b4,3405,23,5,131.11
8c5c029f,3405,129,6,254.73
9606896a,3406,42,8,217.34
416437bc,3407,69,6,130.35
aae350c8,3408,88,4,366.29
a839de1b,3408,67,7,144.67
552eb58d,3408,67,6,144.67
86ca726f,3409,19,10,385.52
b9653c80,3409,129,5,254.73
0b086299,3410,15,9,440.74
e3193554,3410,60,1,341.45
5e3ffb08,3410,48,3,120.58
cccda9e1,3411,105,10,27.25
75a41caa,3412,141,3,350.19
d1a488cd,3412,105,8,27.25
118cc8f8,3412,5,1,84.34
88c25731,3412,124,8,476.13
bcc245fe,3413,90,10,25.09
505670da,3413,24,4,276.31
4d4beb28,3413,14,2,613.39
2e7db915,3413,51,7,114.5
793b0bf9,3414,85,7,300.34
04da0ed5,3414,23,5,131.11
8b64404a,3414,19,10,385.52
7878f624,3414,85,8,300.34
b0d3c149,3415,26,7,269.03
b1157f82,3415,142,6,409.18
43f088b5,3415,1,3,247.17
4dc490b3,3416,54,7,76.52
5a5ad8a2,3417,52,10,635.0
620f7151,3417,137,9,514.29
1bc0f5b5,3417,100,9,
1453e5b1,3418,136,6,276.4
166b6f64,3418,51,1,114.5
2f4d53e3,3418,109,2,662.43
4605a40a,3419,114,1,112.98
3a50e67f,3419,67,3,144.67
6ed7e975,3419,90,1,25.09
040b16fd,3419,2,8,616.23
417d3385,3420,22,1,224.4
3ca91f52,3420,150,2,192.44
ac1ecd71,3420,7,6,588.01
58f46911,3420,76,9,272.25
99c262fd,3421,128,2,248.41
30c05381,3421,133,8,512.38
15ef44b8,3421,90,2,25.09
0d7cefc6,3422,52,8,635.0
e3a5bf85,3422,17,7,312.14
4b6ccebe,3423,59,1,333.45
d390a1a9,3423,149,5,234.87
73a8fe2c,3423,26,5,269.03
12bb27bb,3423,148,3,325.19
17e78ae9,3424,126,8,63.86
1c3c0ec1,3424,62,8,663.53
67808d9c,3424,97,8,356.16
325c3317,3424,53,8,350.56
1bc1ac55,3425,133,6,512.38
c977b2a3,3426,31,7,100.15
05a71184,3426,141,3,350.19
2c640480,3426,70,4,205.03
1c37244f,3427,134,4,411.75
014d6545,3428,22,2,224.4
4307e9fe,3429,67,9,144.67
0c49b494,3429,122,10,206.63
06eac443,3429,71,3,485.03
94fa2ef3,3429,48,2,120.58
7c1f02ae,3430,3,9,217.43
f76a6d31,3430,12,10,249.75
59733e33,3431,105,5,27.25
7eebf741,3431,80,8,26.66
3a80f462,3431,28,6,211.7
d89f741d,3431,103,7,560.59
0b71a589,3432,147,8,355.47
fa7f2c9c,3432,61,2,353.88
b41aa9cb,3432,113,1,576.51
96a44976,3432,62,4,663.53
bec79c7f,3433,93,1,85.6
43230a51,3433,6,4,94.32
ed32f3f4,3433,83,7,264.39
bf88cbe7,3434,40,8,269.82
6209eba0,3434,34,7,457.44
e1491fb6,3434,71,10,485.03
8185f593,3434,76,8,272.25
cd4f5bad,3434,117,6,143.81
dfc233aa,3435,111,1,522.96
27be7b14,3435,34,4,457.44
c489ee24,3435,5,1,84.34
d46dd024,3435,121,-9,563.05
f60ab1b4,3435,142,3,409.18
67211e58,3436,39,3,547.33
cabf34fa,3436,132,9,313.92
328caf54,3437,39,4,547.33
7fc9e1a2,3437,79,5,289.74
d9217581,3437,101,1,149.65
c877574d,3437,21,5,210.5
fd8e062e,3437,70,9,205.03
81529eae,3438,33,3,34.52
fb0c9ba2,3438,109,7,662.43
bef7401f,3439,131,7,156.26
5658e39a,3440,82,3,336.54
c7c68632,3440,92,5,118.2
f2171eaa,3441,127,5,105.14
6a8c12bc,3442,52,1,635.0
2e256128,3442,94,1,266.93
391cd34d,3442,113,5,576.51
d6b86d47,3443,141,-4,350.19
6caa3450,3444,124,6,476.13
caa8387d,3444,133,8,512.38
ebffa522,3444,82,8,336.54
97246f87,3444,86,4,79.11
c584c451,3445,75,1,110.22
02954949,3446,44,8,595.46
5ac60434,3446,31,3,100.15
8dbd9c71,3446,119,10,362.46
68dfab52,3446,139,1,562.91
a3169ad5,3447,117,6,143.81
bac4edbf,3447,63,8,158.85
fa238bfd,3448,83,6,264.39
405fce82,3449,12,7,249.75
d23e6c1d,3449,77,5,107.21
98a03442,3449,131,10,156.26
98cf6491,3449,126,2,63.86
93b96e29,3450,43,5,143.8
d5adabb5,3450,35,4,227.38
fa4f104c,3450,3,9,217.43
186828a9,3450,137,8,514.29
60c55398,3450,82,6,
